DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,66: 66,AUS: Australia,Q: Quarterly,2022-Q1,137874,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,8: Australian Capital Territory,Q: Quarterly,2021-Q1,101,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,8: Australian Capital Territory,Q: Quarterly,2021-Q2,104,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,8: Australian Capital Territory,Q: Quarterly,2021-Q3,108,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,8: Australian Capital Territory,Q: Quarterly,2021-Q4,113,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,8: Australian Capital Territory,Q: Quarterly,2022-Q1,118,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,30: 30,7: Northern Territory,Q: Quarterly,2021-Q1,2526,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,30: 30,7: Northern Territory,Q: Quarterly,2021-Q2,2543,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,30: 30,7: Northern Territory,Q: Quarterly,2021-Q3,2523,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,30: 30,7: Northern Territory,Q: Quarterly,2021-Q4,2510,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,30: 30,7: Northern Territory,Q: Quarterly,2022-Q1,2491,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,15: 15,4: South Australia,Q: Quarterly,2021-Q1,9936,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,15: 15,4: South Australia,Q: Quarterly,2021-Q2,9990,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,15: 15,4: South Australia,Q: Quarterly,2021-Q3,10122,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,15: 15,4: South Australia,Q: Quarterly,2021-Q4,10276,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,15: 15,4: South Australia,Q: Quarterly,2022-Q1,10457,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,2: Victoria,Q: Quarterly,2021-Q1,40275,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,2: Victoria,Q: Quarterly,2021-Q2,40027,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,2: Victoria,Q: Quarterly,2021-Q3,39813,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,2: Victoria,Q: Quarterly,2021-Q4,39612,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,2: Victoria,Q: Quarterly,2022-Q1,39516,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,2: Victoria,Q: Quarterly,2021-Q1,387,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,2: Victoria,Q: Quarterly,2021-Q2,394,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,2: Victoria,Q: Quarterly,2021-Q3,409,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,2: Victoria,Q: Quarterly,2021-Q4,427,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,2: Victoria,Q: Quarterly,2022-Q1,432,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,61: 61,AUS: Australia,Q: Quarterly,2021-Q1,144749,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,61: 61,AUS: Australia,Q: Quarterly,2021-Q2,145230,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,61: 61,AUS: Australia,Q: Quarterly,2021-Q3,146488,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,61: 61,AUS: Australia,Q: Quarterly,2021-Q4,147893,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,61: 61,AUS: Australia,Q: Quarterly,2022-Q1,149244,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,23: 23,AUS: Australia,Q: Quarterly,2021-Q1,171223,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,23: 23,AUS: Australia,Q: Quarterly,2021-Q2,169585,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,23: 23,AUS: Australia,Q: Quarterly,2021-Q3,168265,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,23: 23,AUS: Australia,Q: Quarterly,2021-Q4,168213,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,23: 23,AUS: Australia,Q: Quarterly,2022-Q1,170526,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,1: New South Wales,Q: Quarterly,2021-Q1,49443,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,1: New South Wales,Q: Quarterly,2021-Q2,49211,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,1: New South Wales,Q: Quarterly,2021-Q3,49246,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,1: New South Wales,Q: Quarterly,2021-Q4,49315,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,3: 3,1: New South Wales,Q: Quarterly,2022-Q1,49467,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,21: 21,3: Queensland,Q: Quarterly,2021-Q1,33601,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,21: 21,3: Queensland,Q: Quarterly,2021-Q2,33695,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,21: 21,3: Queensland,Q: Quarterly,2021-Q3,33570,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,21: 21,3: Queensland,Q: Quarterly,2021-Q4,33563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,21: 21,3: Queensland,Q: Quarterly,2022-Q1,33899,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,8: Australian Capital Territory,Q: Quarterly,2021-Q1,2105,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,8: Australian Capital Territory,Q: Quarterly,2021-Q2,2118,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,8: Australian Capital Territory,Q: Quarterly,2021-Q3,2114,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,8: Australian Capital Territory,Q: Quarterly,2021-Q4,2111,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,8: Australian Capital Territory,Q: Quarterly,2022-Q1,2114,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,7: Northern Territory,Q: Quarterly,2021-Q1,345,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,7: Northern Territory,Q: Quarterly,2021-Q2,345,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,7: Northern Territory,Q: Quarterly,2021-Q3,354,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,7: Northern Territory,Q: Quarterly,2021-Q4,360,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,7: Northern Territory,Q: Quarterly,2022-Q1,369,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,65: 65,7: Northern Territory,Q: Quarterly,2021-Q1,1038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,65: 65,7: Northern Territory,Q: Quarterly,2021-Q2,1045,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,65: 65,7: Northern Territory,Q: Quarterly,2021-Q3,1044,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,65: 65,7: Northern Territory,Q: Quarterly,2021-Q4,1042,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,65: 65,7: Northern Territory,Q: Quarterly,2022-Q1,1045,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,53: 53,3: Queensland,Q: Quarterly,2021-Q1,31249,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,53: 53,3: Queensland,Q: Quarterly,2021-Q2,31352,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,53: 53,3: Queensland,Q: Quarterly,2021-Q3,31746,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,53: 53,3: Queensland,Q: Quarterly,2021-Q4,32137,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,53: 53,3: Queensland,Q: Quarterly,2022-Q1,32485,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,45: 45,6: Tasmania,Q: Quarterly,2021-Q1,3232,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,45: 45,6: Tasmania,Q: Quarterly,2021-Q2,3222,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,45: 45,6: Tasmania,Q: Quarterly,2021-Q3,3212,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,45: 45,6: Tasmania,Q: Quarterly,2021-Q4,3205,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,45: 45,6: Tasmania,Q: Quarterly,2022-Q1,3188,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,53: 53,8: Australian Capital Territory,Q: Quarterly,2021-Q1,2479,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,53: 53,8: Australian Capital Territory,Q: Quarterly,2021-Q2,2495,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,53: 53,8: Australian Capital Territory,Q: Quarterly,2021-Q3,2519,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,53: 53,8: Australian Capital Territory,Q: Quarterly,2021-Q4,2563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,53: 53,8: Australian Capital Territory,Q: Quarterly,2022-Q1,2614,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,76: 76,7: Northern Territory,Q: Quarterly,2021-Q1,389,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,76: 76,7: Northern Territory,Q: Quarterly,2021-Q2,396,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,76: 76,7: Northern Territory,Q: Quarterly,2021-Q3,405,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,76: 76,7: Northern Territory,Q: Quarterly,2021-Q4,411,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,76: 76,7: Northern Territory,Q: Quarterly,2022-Q1,420,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,35: 35,2: Victoria,Q: Quarterly,2021-Q1,50328,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,35: 35,2: Victoria,Q: Quarterly,2021-Q2,50320,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,35: 35,2: Victoria,Q: Quarterly,2021-Q3,50348,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,35: 35,2: Victoria,Q: Quarterly,2021-Q4,50302,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,35: 35,2: Victoria,Q: Quarterly,2022-Q1,50427,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,10: 10,2: Victoria,Q: Quarterly,2021-Q1,41051,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,10: 10,2: Victoria,Q: Quarterly,2021-Q2,40900,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,10: 10,2: Victoria,Q: Quarterly,2021-Q3,41035,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,10: 10,2: Victoria,Q: Quarterly,2021-Q4,41198,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,10: 10,2: Victoria,Q: Quarterly,2022-Q1,41445,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,12: 12,5: Western Australia,Q: Quarterly,2021-Q1,17184,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,12: 12,5: Western Australia,Q: Quarterly,2021-Q2,17103,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,12: 12,5: Western Australia,Q: Quarterly,2021-Q3,17224,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,12: 12,5: Western Australia,Q: Quarterly,2021-Q4,17363,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,12: 12,5: Western Australia,Q: Quarterly,2022-Q1,17517,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,1: New South Wales,Q: Quarterly,2021-Q1,53620,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,1: New South Wales,Q: Quarterly,2021-Q2,53765,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,1: New South Wales,Q: Quarterly,2021-Q3,53174,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,1: New South Wales,Q: Quarterly,2021-Q4,52664,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,1: New South Wales,Q: Quarterly,2022-Q1,52162,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,41: 41,6: Tasmania,Q: Quarterly,2021-Q1,3264,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,41: 41,6: Tasmania,Q: Quarterly,2021-Q2,3277,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,41: 41,6: Tasmania,Q: Quarterly,2021-Q3,3318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,41: 41,6: Tasmania,Q: Quarterly,2021-Q4,3381,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,41: 41,6: Tasmania,Q: Quarterly,2022-Q1,3437,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,78: 78,2: Victoria,Q: Quarterly,2021-Q1,16790,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,78: 78,2: Victoria,Q: Quarterly,2021-Q2,16693,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,78: 78,2: Victoria,Q: Quarterly,2021-Q3,17037,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,78: 78,2: Victoria,Q: Quarterly,2021-Q4,17408,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,78: 78,2: Victoria,Q: Quarterly,2022-Q1,17778,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,5: 5,8: Australian Capital Territory,Q: Quarterly,2021-Q1,3026,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,5: 5,8: Australian Capital Territory,Q: Quarterly,2021-Q2,3013,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,5: 5,8: Australian Capital Territory,Q: Quarterly,2021-Q3,2982,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,5: 5,8: Australian Capital Territory,Q: Quarterly,2021-Q4,2967,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,5: 5,8: Australian Capital Territory,Q: Quarterly,2022-Q1,2951,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,50: 50,1: New South Wales,Q: Quarterly,2021-Q1,52340,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,50: 50,1: New South Wales,Q: Quarterly,2021-Q2,53348,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,50: 50,1: New South Wales,Q: Quarterly,2021-Q3,53290,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,50: 50,1: New South Wales,Q: Quarterly,2021-Q4,53319,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,50: 50,1: New South Wales,Q: Quarterly,2022-Q1,53337,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,1: 1,8: Australian Capital Territory,Q: Quarterly,2021-Q1,2641,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,1: 1,8: Australian Capital Territory,Q: Quarterly,2021-Q2,2638,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,1: 1,8: Australian Capital Territory,Q: Quarterly,2021-Q3,2594,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,1: 1,8: Australian Capital Territory,Q: Quarterly,2021-Q4,2548,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,1: 1,8: Australian Capital Territory,Q: Quarterly,2022-Q1,2520,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,50: 50,6: Tasmania,Q: Quarterly,2021-Q1,3897,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,50: 50,6: Tasmania,Q: Quarterly,2021-Q2,3961,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,50: 50,6: Tasmania,Q: Quarterly,2021-Q3,3915,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,50: 50,6: Tasmania,Q: Quarterly,2021-Q4,3873,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,50: 50,6: Tasmania,Q: Quarterly,2022-Q1,3836,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,7: Northern Territory,Q: Quarterly,2021-Q1,1196,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,7: Northern Territory,Q: Quarterly,2021-Q2,1215,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,7: Northern Territory,Q: Quarterly,2021-Q3,1206,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,7: Northern Territory,Q: Quarterly,2021-Q4,1196,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,7: Northern Territory,Q: Quarterly,2022-Q1,1191,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,3: Queensland,Q: Quarterly,2021-Q1,2536,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,3: Queensland,Q: Quarterly,2021-Q2,2566,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,3: Queensland,Q: Quarterly,2021-Q3,2575,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,3: Queensland,Q: Quarterly,2021-Q4,2615,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,91: 91,3: Queensland,Q: Quarterly,2022-Q1,2624,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,83: 83,3: Queensland,Q: Quarterly,2021-Q1,10040,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,83: 83,3: Queensland,Q: Quarterly,2021-Q2,10104,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,83: 83,3: Queensland,Q: Quarterly,2021-Q3,10272,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,83: 83,3: Queensland,Q: Quarterly,2021-Q4,10469,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,83: 83,3: Queensland,Q: Quarterly,2022-Q1,10635,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,1: 1,8: Australian Capital Territory,Q: Quarterly,2021-Q1,2731,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,1: 1,8: Australian Capital Territory,Q: Quarterly,2021-Q2,2692,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,1: 1,8: Australian Capital Territory,Q: Quarterly,2021-Q3,2706,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,1: 1,8: Australian Capital Territory,Q: Quarterly,2021-Q4,2725,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,1: 1,8: Australian Capital Territory,Q: Quarterly,2022-Q1,2744,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,76: 76,3: Queensland,Q: Quarterly,2021-Q1,18422,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,76: 76,3: Queensland,Q: Quarterly,2021-Q2,18787,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,76: 76,3: Queensland,Q: Quarterly,2021-Q3,18918,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,76: 76,3: Queensland,Q: Quarterly,2021-Q4,19071,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,76: 76,3: Queensland,Q: Quarterly,2022-Q1,19204,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2021-Q1,133831,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2021-Q2,134121,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2021-Q3,134657,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2021-Q4,135402,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,64: 64,AUS: Australia,Q: Quarterly,2022-Q1,136050,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,75: 75,6: Tasmania,Q: Quarterly,2021-Q1,2592,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,75: 75,6: Tasmania,Q: Quarterly,2021-Q2,2625,PSNS: Persons,,
